reason,word,lemma,pos,correction,lemma_fix,scope,xpos,detail,author,song_title,context
lowercase_propn,нани,нани,PROPN,,,,Npmsnn,,Блаже Конески,УСПИВАЊЕ НА БОЛНО ДЕТЕ,"нани ми , нанкај , нани ."
lowercase_propn,нани,нани,PROPN,,,,Npmsnn,,Блаже Конески,УСПИВАЊЕ НА БОЛНО ДЕТЕ,"нани ми , нанкај , нани ."
lowercase_propn,нани,нани,PROPN,,,,Npmsnn,,Ефтим Клетников,ПРОЛЕТ. БОЛНО ДЕТЕ. -1.- Ден. Светлина.,"Нани лули , нани лули ;"
lowercase_propn,нани,нани,PROPN,,,,Npmsnn,,Ефтим Клетников,ПРОЛЕТ. БОЛНО ДЕТЕ. -3.- Полноќ. Ѕвездата се гаси.,"Нани лули , нани лули ."
lowercase_propn,нани,нани,PROPN,,,,Npmsnn,,Ефтим Клетников,ПРОЛЕТ. БОЛНО ДЕТЕ. -4.- Утро. Отсутност.,"Нани лули , нани лули ."
lowercase_propn,нанкај,нанкај,PROPN,,,,Npmsnn,,Блаже Конески,УСПИВАЊЕ НА БОЛНО ДЕТЕ,"нани ми , нанкај , нани ."
lowercase_propn,напреку,напреку,PROPN,,,,Npfsnn,,Блаже Конески,НА ГРАНИЦА,"и напреку гора фана ,"
lowercase_propn,наум,наум,PROPN,,,,Q-s,,Бранко Цветкоски,СТАРОСТАВНА,Да се врати сиот наум
lowercase_propn,наум,наум,PROPN,,,,Npmsnn,,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата","1. стојам на камената ограда во св. наум ,"
lowercase_propn,наум,наум,PROPN,,,,Npmsnn,,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,свети наум
lowercase_propn,наум,наум,PROPN,,,,Npmsnn,,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,свети наум
lowercase_propn,начулив,начулив,PROPN,,,,Q-s,,Пијан Славеј,АМАНАМАН,Ушите ги зачепив и начулив
lowercase_propn,најаве,најаве,PROPN,,,,Npmsnn,,Пијан Славеј,СКРШЕНО ЦВЕЌЕ,расцветал сонот најаве силен
lowercase_propn,наќта,наќта,PROPN,,,,Q-s,,Катица Ќулавкова,ОДБРАНИ СРЕДСТВА,Ништо не ја прекина наќта
lowercase_propn,не-ти,не-ти,PROPN,,,,I,,Катица Ќулавкова,ЗМИИ И ЈАГОДИ,"веќе со години не-тука , не-ти"
lowercase_propn,небид,небид,PROPN,,,,Npfsnn,,Тодор Чаловски,Сам. Планина околу мене,небид поснопица
lowercase_propn,небиден,небиден,PROPN,,,,Q-s,,Катица Ќулавкова,"2077,1: ЕДЕН ДЕН ЗАЕДНО","време , некој ден небиден"
lowercase_propn,негдегоде,негдегоде,PROPN,,,,Npmsnn,,Блаже Конески,Младост,"кога , негдегоде , раздвижувајќи се ,"
lowercase_propn,недоглед,недоглед,PROPN,,,,Q-s,,Катица Ќулавкова,ПРЕСЕЛБА НА ДУШАТА,"одеднаш , во недоглед"
lowercase_propn,неизречен,неизречен,PROPN,,,,Npmsnn,,Тодор Чаловски,Тонивода,"и молкот , молкот неизречен"
lowercase_propn,неизуст,неизуст,PROPN,,,,Npfsnn,,Тодор Чаловски,Сам. Планина околу мене,до неизуст
lowercase_propn,нем,нем,PROPN,,,,I,,Бранко Цветкоски,МОЛИТВЕН ВЕЈ,Да си го најде запишувачот нем
lowercase_propn,непоет,непоет,PROPN,,,,Q-s,,Славко Јаневски,Твоја и моја земја - на Никола Јонков Вапцаров,и непоет
lowercase_propn,непокора,непокора,PROPN,,,,I,,Матеја Матевски,Авантура,од ластарот непокора
lowercase_propn,несон,несон,PROPN,,,,Q-s,,Веле Смилевски,Книгата куќа,"Од страв детски , од лутеж , од несон"
lowercase_propn,нета,нета,PROPN,,,,Npfsnn,,Блаже Конески,КРУША ДИВЈАЧКА,нета пењушка дава уште знаци на живот .
lowercase_propn,нејна,нејна,PROPN,,,,Q-s,,Адем Гајтани,Откритие на една маѓесна убавица во пирамида,сите се восхитија од убавината нејна
lowercase_propn,николов,николов,PROPN,,,,Npmsnn,,Ристо Лазаров,ЖОРНОУТРО,на стефан хаџи николов
lowercase_propn,нија,нија,PROPN,,,,Npfsnn,,Кочо Рацин,Проштавање,"нија очи , што душа горат !"
lowercase_propn,ноќга,ноќга,PROPN,,,,Npfsnn,,Адем Гајтани,Осаменост,ноќга влегува во зората
lowercase_propn,нудист,нудист,PROPN,,,,Q-s,,Пијан Славеј,1. (Адам и Ева),"Без џебови , нудист"
lowercase_propn,обзор,обзор,PROPN,,,,Npmsnn,,Ристо Лазаров,РАСПЕТИЕ,обзор токми за двамина
lowercase_propn,огин-и-ништо,огин-и-ништо,PROPN,,,,Q-c,,Катица Ќулавкова,ОГНИШТЕ,огин-и-ништо
lowercase_propn,олимп,олимп,PROPN,,,,Npmsnn,,Ристо Лазаров,БОРХЕС,сладострасно е размешколен на олимп
lowercase_propn,опир,опир,PROPN,,,,Npmsnn,,Ристо Лазаров,ОПИР,го пречекуваш со опир
lowercase_propn,опчекор,опчекор,PROPN,,,,Q-s,,Ристо Лазаров,СРЕДЕ,среде опчекор
lowercase_propn,орај,орај,PROPN,,,,Q-s,,Пијан Славеј,ДЛАНКОПИС,зариј го во дланките моливот и орај
lowercase_propn,орај,орај,PROPN,,,,Npmsnn,,Пијан Славеј,ДЛАНКОПИС,"орај и преорувај , прецртувај , преболувај"
lowercase_propn,оре,оре,PROPN,,,,Npmsnn,,Ристо Лазаров,КАЛЕМЕГДАН,оре вртоглавици
lowercase_propn,орхан,орхан,PROPN,,,,Npmsnn,,Ристо Лазаров,АВЕНИЈА КОРИЕНТАС,во која борхес тврдоглаво му објаснува на орхан памук
lowercase_propn,осама,осама,PROPN,,,,Npmsnn,,Матеја Матевски,Свети Трифун,Ме затворија во манастир во црква ме затворија во осама
lowercase_propn,осама,осама,PROPN,,,,Npmsnn,,Бранко Цветкоски,ЧЕШМА ПОКРАЈ ПАТОТ 3.,И мермерна осама
lowercase_propn,осој,осој,PROPN,,,,Npmsnn,,Катица Ќулавкова,МРТОВ ЈАЗИК,"осој , таму кајшто треба да припекува"
lowercase_propn,осојна,осојна,PROPN,,,,Q-s,,Ристо Лазаров,САМО ДА НЕМА ВОЈНА,ќе истрпиме и зима осојна
lowercase_propn,павле,павле,PROPN,,,,Npmsnn,,Ристо Лазаров,ЕВИТА,евита и папата јован павле втори сега се бронзени соседи
lowercase_propn,палермо,палермо,PROPN,,,,Npmsnn,,Ристо Лазаров,БОРХЕС,во родната куќа во палермо
lowercase_propn,паметегае,паметегае,PROPN,,,,Npfsnn,,Катица Ќулавкова,ПРЕРОДБА,Има век за паметегае
lowercase_propn,партизан,партизан,PROPN,,,,Npmsnn,,Ацо Шопов,Партизанска колона,"партизан в пролет да бидеш ,"
lowercase_propn,партизан,партизан,PROPN,,,,Npmsnn,,Блаже Конески,ПЕСНАТА,"кај одел Стојан партизан ,"
lowercase_propn,партизан,партизан,PROPN,,,,Npmsnn,,Блаже Конески,ПЕСНАТА,"кај одел Стојан партизан ,"
lowercase_propn,пајадор,пајадор,PROPN,,,,Q-c,,Ристо Лазаров,ПУЕРТО МАДЕРО,ќе да е во право веселникот пајадор
lowercase_propn,пепел-бела,пепел-бела,PROPN,,,,Q-c,,Бранко Цветкоски,ЗЕМЈА. ПРИЧЕСНА. ЗОБ,И се сронив пред раката пепел-бела
lowercase_propn,петар,петар,PROPN,,,,Npmsnn,,Ефтим Клетников,светлината е огромна тајна,петар !
lowercase_propn,пеши,пеши,PROPN,,,,Npmsnn,,Блаже Конески,ЅВЕЗДИ,"на колари пеши крај чкрипливи коли ,"
lowercase_propn,пилат,пилат,PROPN,,,,Npmsnn,,Ефтим Клетников,***,градината на пилат .
lowercase_propn,плисок,плисок,PROPN,,,,Q-s,,Влада Урошевиќ,Летен дожд,плисок
lowercase_propn,плодви,плодви,PROPN,,,,Q-s,,Тодор Чаловски,Рани утра,рани плодви
lowercase_propn,подлог,подлог,PROPN,,,,Npmsnn,,Милош Линдро,СО ГОВОРОТ,Стапнува врз подлог
lowercase_propn,поимлив,поимлив,PROPN,,,,Q-s,,Тодор Чаловски,Стреи,со пречек сакан само нам поимлив
lowercase_propn,покоя,покоя,PROPN,,,,I,,Гане Тодоровски,Зимска прикаска,„ Я ищу свободы и покоя “
lowercase_propn,полски,полски,PROPN,,,,Npmsnn,,Славко Јаневски,Илинка сончева свршеница - 3,светулките полски и спиеле в коса .
lowercase_propn,поник,поник,PROPN,,,,Npfsnn,,Тодор Чаловски,Искра,со вистина узната во поник
lowercase_propn,поповски,поповски,PROPN,,,,Npmsnn,,Ристо Лазаров,ТРАГАЧ ПО СВЕТЛИНАТА,на анте поповски
lowercase_propn,порој,порој,PROPN,,,,Npmsnn,,Славко Јаневски,Селанец,се пенеше порој
lowercase_propn,портокалест,портокалест,PROPN,,,,Npmsnn,,Влада Урошевиќ,Летна бавча,во летото како цртеж со лилав туш во портокалест
lowercase_propn,потпал,потпал,PROPN,,,,Npfsnn,,Пијан Славеј,СЕРБЕЗ,ко гранки за потпал
lowercase_propn,прајазик,прајазик,PROPN,,,,Q-s,,Катица Ќулавкова,Ода на македонскиот јазик,"Тебе те одбрав , јазик – прајазик"
lowercase_propn,првомрак,првомрак,PROPN,,,,Q-s,,Ристо Лазаров,ГРЕВ,среде првомрак
lowercase_propn,предела,предела,PROPN,,,,Q-s,,Славко Јаневски,Егејска песна - 4,чекала синој и предела
lowercase_propn,прелеј,прелеј,PROPN,,,,Npmsnn,,Ацо Шопов,Тажачка од онаа страна на животот,прелеј се чашо лелејска
lowercase_propn,присој,присој,PROPN,,,,Npmsnn,,Лилјана Дирјан,Пурпур,а време во присој
